Date,Open,High,Low,Close,Adj Close,Volume
14/03/94,14.03125,14.46875,13.96875,14.375,8.687896,11664000
15/03/94,14.4375,14.59375,14.34375,14.34375,8.66901,9810000
16/03/94,14.40625,14.5625,14.28125,14.5625,8.801219,7533600
17/03/94,14.5625,14.5625,14.375,14.46875,8.744557,7576400
18/03/94,14.46875,14.5625,14.1875,14.28125,8.63124,13024800
21/03/94,14.21875,14.71875,14.1875,14.65625,8.857878,10804000
22/03/94,14.5,14.65625,14.4375,14.5625,8.801219,7397200
23/03/94,14.25,14.46875,14.15625,14.3125,8.650126,10651600
24/03/94,14.21875,14.28125,14,14.09375,8.517917,8163600
25/03/94,14.125,14.125,13.40625,13.5,8.15907,11934000
28/03/94,13.59375,13.65625,13.125,13.40625,8.102412,13426000
29/03/94,13.40625,13.59375,13.125,13.15625,7.951315,12658800
30/03/94,13.125,13.75,13.125,13.375,8.083526,16530000
31/03/94,13.5,13.65625,13,13.65625,8.253504,13841600
04/04/94,13.25,13.375,13.0625,13.25,8.007975,11060000
05/04/94,13.375,13.53125,13.25,13.34375,8.064636,9356400
06/04/94,13.375,13.3867,13.1875,13.28125,8.026864,7720000
07/04/94,13.3125,13.3125,13.0625,13.28125,8.026864,7099600
08/04/94,13.21875,13.28125,13.09375,13.125,7.932428,5236400
11/04/94,13.15625,13.34375,13.0625,13.25,8.007975,5209200
12/04/94,13.4375,13.46875,13.125,13.21875,7.989087,7552800
13/04/94,13.21875,13.34375,12.96875,13.09375,7.91354,13984400
14/04/94,13.125,13.46875,13.125,13.46875,8.140183,10512000
15/04/94,13.46875,13.625,13.15625,13.25,8.007975,10556000
18/04/94,13.21875,13.53125,13.1875,13.34375,8.064636,12480000
19/04/94,13.375,13.4375,12.84375,13.34375,8.064636,8376000
20/04/94,13.3125,13.375,12.9375,13.0625,7.894653,8830800
21/04/94,13.75,14.65625,13.5,14.59375,8.820106,35032400
22/04/94,14.59375,14.875,14.5,14.6875,8.876761,22642000
25/04/94,14.625,14.8125,14.5625,14.8125,8.952315,12249200
26/04/94,14.71875,14.8125,14.625,14.625,8.838989,8868800
28/04/94,14.46875,14.5625,14.1875,14.28125,8.63124,9190000
29/04/94,14.34375,14.46875,14.21875,14.375,8.687896,7634400
02/05/94,14.375,14.59375,14.21875,14.5,8.763445,6434000
03/05/94,14.53125,14.65625,14.46875,14.59375,8.820106,5506400
04/05/94,14.5625,14.5625,14.375,14.4375,8.725672,6001200
05/05/94,14.34375,14.375,14.21875,14.28125,8.783331,4164400
06/05/94,14.125,14.28125,14.0625,14.125,8.687234,7917200
09/05/94,14.125,14.46875,14.125,14.25,8.764112,7520000
10/05/94,14.40625,14.5625,14.34375,14.5,8.917866,7942400
11/05/94,14.5,14.5625,14.25,14.3125,8.802549,6186800
12/05/94,14.40625,14.4375,14.25,14.3125,8.802549,3690400
13/05/94,14.375,14.46875,14.3125,14.375,8.84099,4402000
16/05/94,14.40625,14.65625,14.34375,14.625,8.994747,6392400
17/05/94,14.65625,15.375,14.65625,15.3125,9.417573,21587600
18/05/94,15.40625,15.46875,15.125,15.1875,9.340698,19178400
19/05/94,15.21875,15.53125,15.125,15.34375,9.436797,15087600
20/05/94,15.34375,15.59375,15.25,15.53125,9.552116,14960400
23/05/94,15.53125,15.625,15.34375,15.4375,9.494454,8296400
24/05/94,15.5,15.84375,15.46875,15.78125,9.705865,11203200
25/05/94,15.75,16.03125,15.625,15.90625,9.782744,14713600
26/05/94,15.8125,16.03125,15.625,16,9.840404,9180000
27/05/94,15.96875,16.03125,15.90625,15.90625,9.782744,5446400
31/05/94,15.875,15.9375,15.6875,15.75,9.686647,6016400
01/06/94,15.75,15.90625,15.625,15.875,9.763525,6758400
02/06/94,15.84375,15.875,15.46875,15.5,9.532895,9921600
03/06/94,15.4375,15.46875,15.1875,15.25,9.37914,9525600
06/06/94,15.3125,15.875,15.28125,15.65625,9.628988,9376800
07/06/94,15.6875,15.8125,15.65625,15.65625,9.628988,5596400
08/06/94,15.71875,15.75,15.375,15.40625,9.475234,6606000
09/06/94,15.375,15.53125,15.375,15.5,9.532895,4350800
10/06/94,15.5625,15.71875,15.5625,15.65625,9.628988,5299600
13/06/94,15.59375,16.03125,15.5625,15.9375,9.801965,8658000
14/06/94,15.96875,16.25,15.96875,16.25,9.994161,11114400
15/06/94,16.125,16.1875,15.875,15.9375,9.801965,7157200
16/06/94,15.8125,15.875,15.71875,15.71875,9.667427,5730400
17/06/94,15.65625,15.78125,15.5625,15.59375,9.590548,12136400
20/06/94,15.46875,15.5625,15.40625,15.40625,9.475234,6236800
21/06/94,15.4375,15.53125,15.09375,15.25,9.37914,9909200
22/06/94,15.34375,15.53125,15.28125,15.5,9.532895,5308000
23/06/94,15.46875,15.5625,15.21875,15.21875,9.359916,4617200
24/06/94,15.1875,15.25,14.875,14.96875,9.206161,9061200
27/06/94,14.75,15.40625,14.53125,15.375,9.456017,15504000
28/06/94,15.375,15.46875,15,15.28125,9.398353,6945600
29/06/94,15.21875,15.375,15.03125,15.09375,9.283039,9084400
30/06/94,15.09375,15.125,14.65625,14.6875,9.033188,10934000
01/07/94,14.75,14.78125,14.1875,14.25,8.764112,15272400
05/07/94,14.25,14.46875,14.0625,14.0625,8.648797,11160000
06/07/94,14.125,14.25,14.09375,14.25,8.764112,7756400
07/07/94,14.34375,14.34375,14.15625,14.1875,8.725672,6871600
08/07/94,14.125,14.46875,14.125,14.15625,8.70645,9261600
11/07/94,14.21875,14.28125,13.84375,13.90625,8.552695,10795600
12/07/94,13.9375,14.03125,13.71875,13.96875,8.591134,11974800
13/07/94,14,14.1875,13.96875,14.1875,8.725672,9924800
14/07/94,14.375,14.625,14.3125,14.5625,8.956305,12010800
15/07/94,14.4375,14.46875,14.1875,14.21875,8.74489,9913200
18/07/94,14.3125,14.40625,14.15625,14.21875,8.74489,6622400
19/07/94,14.1875,14.21875,13.90625,13.90625,8.552695,7268800
20/07/94,13.9375,14.0625,13.625,13.96875,8.591134,12757200
21/07/94,14.75,15.65625,14.5,15.59375,9.590548,35226000
22/07/94,15.5625,15.625,15.28125,15.34375,9.436797,14856800
25/07/94,15.34375,15.59375,15.332025,15.5625,9.571331,9368800
26/07/94,15.625,15.78125,15.53125,15.59375,9.590548,11587600
27/07/94,15.5625,15.625,15.46875,15.625,9.609769,5765200
28/07/94,15.59375,15.75,15.5625,15.5625,9.571331,5047200
29/07/94,15.65625,15.6875,15.4375,15.46875,9.513675,6775600
01/08/94,15.46875,15.78125,15.375,15.71875,9.667427,7085600
02/08/94,15.75,15.84375,15.5625,15.5625,9.571331,8335200
03/08/94,15.59375,15.78125,15.5625,15.75,9.686647,5416800
04/08/94,15.75,15.875,15.6875,15.78125,9.862415,8185600
05/08/94,15.6875,15.78125,15.46875,15.59375,9.745239,6399600
08/08/94,15.6875,15.84375,15.65625,15.8125,9.881944,6706400
09/08/94,15.84375,16.125,15.8125,16.125,10.077242,12052000
10/08/94,16.125,16.25,16.03125,16.03125,10.01865,10834400
11/08/94,16,16.15625,15.9375,16.15625,10.096769,9782800
12/08/94,16.1875,16.28125,15.9375,15.9375,9.960064,8006400
15/08/94,15.9375,16.125,15.9375,16.09375,10.057713,4311200
16/08/94,16.125,16.1875,15.9375,16.15625,10.096769,8140400
17/08/94,16.21875,16.40625,16.09375,16.21875,10.135828,11780800
18/08/94,16.34375,16.71875,16.34375,16.5625,10.350654,16787200
19/08/94,16.59375,17.15625,16.5,17.03125,10.643598,18653600
22/08/94,16.875,17.09375,16.8125,16.9375,10.585008,11882400
23/08/94,16.96875,17.0625,16.90625,16.90625,10.565479,11645200
24/08/94,16.84375,16.84375,16.65625,16.84375,10.526421,11196800
25/08/94,16.75,17.4375,16.71875,17.34375,10.838893,21095600
26/08/94,17.34375,17.53125,17.28125,17.5,10.936538,16576400
29/08/94,17.4375,17.5,17.3125,17.34375,10.838893,9257600
30/08/94,17.34375,17.4375,17.21875,17.34375,10.838893,7486000
31/08/94,17.3125,17.375,17.125,17.125,10.702182,9886800
01/09/94,16.71875,17.0625,16.71875,16.96875,10.604534,11114000
02/09/94,17,17,16.6875,16.8125,10.506892,5858800
06/09/94,16.78125,16.90625,16.65625,16.875,10.545944,4985200
07/09/94,16.875,17.0625,16.84375,16.875,10.545944,8123200
08/09/94,16.8125,17.03125,16.8125,16.96875,10.604534,5457200
09/09/94,16.71875,17,16.6875,16.8125,10.506892,9236800
12/09/94,16.875,17.03125,16.875,16.96875,10.604534,4823600
13/09/94,17.1875,17.40625,17.15625,17.3125,10.819361,11616800
14/09/94,17.28125,17.53125,17.25,17.4375,10.897481,10146000
15/09/94,17.375,17.5625,17.375,17.4375,10.897481,8228400
16/09/94,17.4375,17.84375,17.375,17.75,11.092778,20598400
19/09/94,17.65625,17.8125,17.5625,17.59375,10.995131,7394000
20/09/94,17.46875,17.625,17.40625,17.5625,10.975597,10980800
21/09/94,17.75,17.84375,17.34375,17.375,10.858422,14548400
22/09/94,17.4375,17.5625,17.34375,17.40625,10.877945,8482000
23/09/94,17.34375,17.375,17.21875,17.28125,10.799831,7043200
26/09/94,17.25,17.28125,16.9375,17.25,10.780302,7059200
27/09/94,17.21875,17.34375,17.15625,17.25,10.780302,4462800
28/09/94,17.28125,17.46875,17.125,17.125,10.702182,5200000
29/09/94,17.09375,17.46875,16.9375,17.375,10.858422,9224800
30/09/94,17.3125,17.53125,17.21875,17.40625,10.877945,8159200
03/10/94,17.34375,17.375,17.15625,17.21875,10.760777,4666000
04/10/94,17.28125,17.375,17.0625,17.09375,10.682659,6882000
05/10/94,17.03125,17.28125,16.84375,17.28125,10.799831,10766000
06/10/94,17.25,17.375,17.15625,17.1875,10.741242,7236800
07/10/94,17.21875,17.9375,17.1875,17.78125,11.112306,17982400
10/10/94,17.8125,17.96875,17.6875,17.875,11.170894,7219600
11/10/94,17.9375,18.09375,17.875,17.90625,11.190425,11230400
12/10/94,17.75,18.375,17.75,18.28125,11.424779,12910400
13/10/94,18.40625,18.53125,18.0625,18.0625,11.288069,9366400
14/10/94,18.125,18.28125,17.96875,18.28125,11.424779,8163200
17/10/94,18.21875,18.4375,18.1875,18.3125,11.444313,6145600
18/10/94,18.375,18.625,18.34375,18.625,11.639603,9853600
19/10/94,18.5,18.9375,18.4375,18.84375,11.776308,15736800
20/10/94,18.875,19.03125,18.46875,18.75,11.717725,20867600
21/10/94,18.65625,18.84375,18.53125,18.65625,11.659132,13490000
24/10/94,18.65625,18.65625,18.21875,18.25,11.40525,10460800
25/10/94,18.15625,18.59375,18.15625,18.46875,11.541954,11318400
26/10/94,18.5,18.625,18.40625,18.59375,11.620069,9759200
27/10/94,18.625,18.65625,18.4375,18.53125,11.581017,4998400
28/10/94,18.53125,19.09375,18.53125,19.03125,11.89349,10853200
31/10/94,18.90625,18.90625,18.625,18.625,11.639603,7705600
01/11/94,18.59375,18.8125,18.375,18.46875,11.541954,10000000
02/11/94,18.5,18.8125,18.4375,18.5625,11.600545,10678400
03/11/94,18.625,18.65625,18.28125,18.375,11.483365,6645200
04/11/94,18.34375,18.375,17.78125,17.78125,11.265581,12971600
07/11/94,17.84375,18.0625,17.6875,17.96875,11.384371,9115600
08/11/94,17.90625,18.375,17.84375,18.25,11.562563,7476000
09/11/94,18.4375,18.59375,18.3125,18.5,11.720955,10468400
10/11/94,18.375,18.40625,17.90625,18,11.404175,10746000
11/11/94,18,18.25,17.9375,18.09375,11.463567,7391600
14/11/94,18.1875,18.25,18.0625,18.21875,11.542761,6049600
15/11/94,18.21875,18.46875,18.125,18.28125,11.582361,6997200
16/11/94,18.25,18.28125,18.15625,18.1875,11.522966,5089200
17/11/94,18.3125,18.4375,18.1875,18.28125,11.582361,7262000
18/11/94,18.25,18.34375,18.1875,18.3125,11.602157,12490400
21/11/94,18.3125,18.53125,18.15625,18.21875,11.542761,6680400
22/11/94,18.1875,18.21875,17.34375,17.4375,11.047791,9564400
23/11/94,17.3125,17.5,17,17.5,11.087388,18755600
25/11/94,17.5,17.71875,17.5,17.6875,11.206178,4382800
28/11/94,17.71875,17.90625,17.5625,17.65625,11.186378,7978800
29/11/94,17.65625,17.75,17.5625,17.65625,11.186378,5386000
30/11/94,17.78125,17.8125,17.65625,17.6875,11.206178,7846400
01/12/94,17.65625,17.6875,17.3125,17.375,11.008194,6638000
02/12/94,17.3125,17.84375,17.21875,17.84375,11.305179,7975200
05/12/94,17.90625,18.09375,17.84375,17.84375,11.305179,8198400
06/12/94,17.8125,18,17.8125,17.90625,11.344771,7715200
07/12/94,17.6875,17.84375,17.65625,17.8125,11.285379,5262400
08/12/94,17.78125,17.875,17.4375,17.53125,11.107186,6871600
09/12/94,17.40625,17.875,17.375,17.875,11.324973,9892000
12/12/94,17.78125,17.84375,17.40625,17.65625,11.186378,8822400
13/12/94,17.6875,17.75,17.40625,17.4375,11.047791,5476400
14/12/94,17.375,17.65625,17.34375,17.5625,11.126986,8176800
15/12/94,17.59375,17.75,17.53125,17.625,11.166582,7541200
16/12/94,17.71875,17.71875,17.46875,17.53125,11.107186,11776000
19/12/94,17.625,17.90625,17.625,17.90625,11.344771,9688400
20/12/94,17.84375,17.90625,17.6875,17.6875,11.206178,6907200
21/12/94,17.78125,18.40625,17.75,18.40625,11.661557,12847600
22/12/94,18.40625,18.65625,18.375,18.375,11.641753,10648400
23/12/94,18.40625,18.5625,18.3125,18.375,11.641753,3753600
27/12/94,18.53125,18.625,18.4375,18.5625,11.760552,4933200
28/12/94,18.59375,18.59375,18.125,18.25,11.562563,5422800
29/12/94,18.25,18.59375,18.25,18.59375,11.780351,7704800
30/12/94,18.5625,18.625,18.28125,18.375,11.641753,5780800
03/01/95,18.375,18.46875,18.34375,18.4375,11.681355,4671600
04/01/95,18.46875,18.65625,18.3125,18.59375,11.780351,7978800
05/01/95,18.59375,18.8125,18.4375,18.5,11.720955,9083600
06/01/95,18.5625,18.9375,18.53125,18.78125,11.899148,12162000
09/01/95,18.75,18.96875,18.71875,18.875,11.958536,6852000
10/01/95,19,19.3125,18.90625,19.15625,12.136726,13683200
11/01/95,19.25,19.28125,18.8125,19,12.037738,9801200
12/01/95,18.96875,19.09375,18.875,19,12.037738,9103600
13/01/95,19.1875,19.21875,18.9375,19.09375,12.097135,8121200
16/01/95,19.09375,19.5,19.09375,19.375,12.27532,10864000
17/01/95,19.3125,19.5,19.28125,19.375,12.27532,6385200
18/01/95,19.40625,19.46875,19.15625,19.3125,12.23572,7370400
19/01/95,19.28125,19.40625,19.09375,19.125,12.116928,6855600
20/01/95,19.09375,19.125,18.75,18.84375,11.93874,13333600
23/01/95,18.625,18.625,18.09375,18.5625,11.760552,19654800
24/01/95,18.53125,18.71875,18.375,18.5,11.720955,12706400
25/01/95,18,18.28125,18,18.09375,11.463567,15232000
26/01/95,18.09375,18.34375,18.0625,18.09375,11.463567,8627200
27/01/95,18.1875,18.28125,17.65625,18.125,11.483365,10868400
30/01/95,18.1875,18.25,17.875,17.9375,11.364576,5674000
31/01/95,18,18.21875,17.5625,18.03125,11.423965,10969600
01/02/95,18.09375,18.46875,18.0625,18.40625,11.661557,13168000
02/02/95,18.40625,18.59375,18.375,18.59375,11.780351,5834400
03/02/95,18.71875,18.8125,18.625,18.65625,11.819946,10251200
06/02/95,18.59375,18.71875,18.53125,18.59375,11.940355,5408400
07/02/95,18.5625,18.59375,18.46875,18.5625,11.920286,5802800
08/02/95,18.53125,18.71875,18.53125,18.5625,11.920286,5985600
09/02/95,18.5625,18.8125,18.5625,18.75,12.040693,7896000
10/02/95,18.78125,18.9375,18.75,18.75,12.040693,6156000
13/02/95,18.78125,18.84375,18.6875,18.71875,12.020625,4887200
14/02/95,18.75,18.90625,18.65625,18.90625,12.141029,6785600
15/02/95,18.90625,18.96875,18.78125,18.90625,12.141029,6506800
16/02/95,18.96875,19.0625,18.875,18.875,12.120962,6809600
17/02/95,18.9375,18.9375,18.6875,18.75,12.040693,11672000
21/02/95,18.75,18.78125,18.53125,18.5625,11.920286,6228000
22/02/95,18.5625,18.625,18.53125,18.5625,11.920286,6864000
23/02/95,18.6875,18.9375,18.53125,18.5625,11.920286,8826400
24/02/95,18.5625,18.84375,18.5625,18.71875,12.020625,6254400
27/02/95,18.65625,18.84375,18.4375,18.5,11.880147,8212800
28/02/95,18.5,18.8125,18.5,18.8125,12.08083,7198000
01/03/95,18.78125,19.09375,18.78125,18.84375,12.10089,8202000
02/03/95,18.84375,19.34375,18.84375,19.3125,12.401906,9643200
03/03/95,19.28125,20,19.25,19.96875,12.823341,22256000
06/03/95,19.875,20.3125,19.875,20.0625,12.883538,20173200
07/03/95,20.09375,20.21875,19.84375,19.9375,12.80327,13802400
08/03/95,19.9375,20,19.625,19.9375,12.80327,12133200
09/03/95,20.09375,20.34375,20.09375,20.15625,12.943741,12513600
10/03/95,20.21875,20.40625,20.09375,20.28125,13.024017,9492400
13/03/95,20.375,20.75,20.375,20.5,13.164493,13964800
14/03/95,20.5625,20.6875,20.375,20.375,13.084222,9067600
15/03/95,20.3125,20.5625,20.3125,20.4375,13.12436,7084800
16/03/95,20.4375,20.90625,20.40625,20.875,13.405305,11382800
17/03/95,20.875,20.90625,20.65625,20.65625,13.264831,11869600
20/03/95,20.6875,21,20.625,20.875,13.405305,7368800
21/03/95,20.875,21,20.53125,20.5625,13.204635,7956000
22/03/95,20.53125,20.65625,20.3125,20.40625,13.104288,9788800
23/03/95,20.375,20.84375,20.375,20.84375,13.385236,11056400
24/03/95,20.90625,21.09375,20.875,20.90625,13.425371,10318000
27/03/95,20.96875,21.28125,20.96875,21.25,13.646121,8114000
28/03/95,21.21875,21.21875,21.0625,21.125,13.565851,5412000
29/03/95,21.0625,21.1875,20.625,20.75,13.32503,11885600
30/03/95,20.78125,20.84375,20.4375,20.59375,13.224698,11828400
31/03/95,20.53125,20.875,20.34375,20.53125,13.184553,10472000
03/04/95,20.5625,20.875,20.5625,20.71875,13.304971,7576400
04/04/95,20.78125,20.90625,20.625,20.75,13.32503,6738400
05/04/95,20.71875,21.03125,20.71875,21,13.485574,8033200
06/04/95,21.09375,21.15625,20.90625,20.96875,13.465511,5946000
07/04/95,20.9375,21.28125,20.875,21,13.485574,9713200
10/04/95,21,21.5,21,21.5,13.806668,8462400
11/04/95,21.46875,21.71875,21.40625,21.6875,13.92707,10324000
12/04/95,21.625,21.90625,21.53125,21.78125,13.98727,7612800
13/04/95,21.71875,21.84375,21.53125,21.59375,13.866865,5525600
17/04/95,21.75,22.125,21.71875,21.96875,14.107676,8758400
18/04/95,22.03125,22.125,21.78125,22.0625,14.167874,7875200
19/04/95,21.96875,22.0625,21.5,21.78125,13.98727,10305600
20/04/95,22.40625,22.59375,22.15625,22.25,14.288283,23990800
21/04/95,22.34375,23,22.28125,22.90625,14.709715,23545600
24/04/95,22.875,23.46875,22.75,23.375,15.010728,17275600
25/04/95,23.28125,23.46875,23.21875,23.40625,15.030797,13385200
26/04/95,23.28125,23.9375,23.21875,23.8125,15.291683,14798000
27/04/95,23.71875,24.21875,23.65625,24.21875,15.552563,13900400
28/04/95,24,24.0625,23.5625,23.65625,15.191333,20002400
01/05/95,23.46875,23.5625,22.9375,23.03125,14.789983,13615200
02/05/95,22.90625,23.34375,22.90625,23.21875,14.910389,13611200
03/05/95,23.25,23.65625,23.25,23.5625,15.131144,10689600
04/05/95,23.6875,24.03125,23.3125,23.4375,15.212282,17428000
05/05/95,23.5625,23.65625,23.21875,23.28125,15.110854,12219200
08/05/95,23.1875,23.8125,23.15625,23.4375,15.212282,10813600
09/05/95,23.53125,23.59375,23.34375,23.40625,15.191983,11119600
10/05/95,23.46875,23.75,23.46875,23.46875,15.23255,11563600
11/05/95,23.375,23.78125,23.3125,23.5625,15.293404,10339200
12/05/95,23.4375,23.90625,23.4375,23.59375,15.313686,10657600
15/05/95,23.625,23.84375,23.53125,23.75,15.415101,7635200
16/05/95,23.5625,23.96875,23.5625,23.65625,15.354242,10934800
17/05/95,23.75,23.90625,23.6875,23.71875,15.394816,9618000
18/05/95,23.65625,24.03125,23.28125,23.28125,15.110854,13725600
19/05/95,23.0625,23.4375,23.0625,23.34375,15.151418,16259200
22/05/95,23.375,23.84375,23.375,23.8125,15.45566,8920400
23/05/95,23.875,24.40625,23.875,24.3125,15.780196,14118400
24/05/95,24.375,24.46875,23.625,24.03125,15.597645,12646800
25/05/95,24.0625,24.46875,23.96875,24.1875,15.699064,11550800
26/05/95,24.15625,24.375,23.625,23.75,15.415101,8883200
30/05/95,23.90625,23.9375,22.875,23.15625,15.029725,12600000
31/05/95,23.09375,23.40625,22.96875,23.25,15.090572,11002000
01/06/95,23.375,23.75,23.34375,23.5625,15.293404,10111600
02/06/95,23.40625,23.84375,23.34375,23.46875,15.23255,7966800
05/06/95,22.9375,23.375,22.5,22.8125,14.80661,23404000
06/06/95,23.09375,23.1875,22.84375,22.84375,14.826899,12009600
07/06/95,22.6875,22.84375,22.25,22.46875,14.583503,15786400
08/06/95,22.53125,22.6875,22.09375,22.34375,14.502361,13576000
09/06/95,22.40625,22.5625,22.15625,22.28125,14.461797,13233600
12/06/95,22.625,22.6875,22.4375,22.5625,14.644344,11982800
13/06/95,22.84375,23.0625,22.71875,22.9375,14.887741,11620800
14/06/95,22.96875,23.34375,22.96875,23.25,15.090572,10250000
15/06/95,23.40625,23.5,23.25,23.25,15.090572,8771600
16/06/95,23.28125,23.40625,23.15625,23.15625,15.029725,10787200
19/06/95,23.34375,23.65625,23.3125,23.4375,15.212282,9506800
20/06/95,23.46875,24.5,23.46875,24.4375,15.861329,14275600
21/06/95,24.5,24.65625,24.28125,24.28125,15.759912,14322000
22/06/95,24.34375,24.78125,24.34375,24.375,15.820763,17376800
23/06/95,24.375,24.84375,24.3125,24.65625,16.003307,9846400
26/06/95,24.625,24.8125,24.5,24.5625,15.942448,8720000
27/06/95,24.53125,24.671875,23.625,23.84375,15.475947,13119600
28/06/95,23.75,24.15625,23.59375,24.03125,15.597645,12482400
29/06/95,24.09375,24.53125,24.09375,24.25,15.739631,9946400
30/06/95,24.4375,24.53125,23.84375,24,15.577364,8639200
03/07/95,24.0625,24.46875,23.9375,24.40625,15.841039,2733600
05/07/95,24.46875,24.65625,24.1875,24.1875,15.699064,9674400
06/07/95,24.28125,24.71875,24.21875,24.71875,16.043877,9395200
07/07/95,24.65625,25.15625,24.65625,24.875,16.145288,15628400
10/07/95,25,25.3125,25,25.15625,16.327833,9175200
11/07/95,25,25.25,24.875,24.9375,16.18585,8429600
12/07/95,25.09375,25.5,24.90625,25.40625,16.490107,11393200
13/07/95,25.4375,26.0625,25.3125,25.9375,16.834909,13944800
14/07/95,25.65625,26.03125,25.53125,25.96875,16.855196,10580000
17/07/95,26.03125,26.875,26,26.8125,17.402832,14929600
18/07/95,26.75,27.15625,25.71875,26.75,17.362274,35804400
19/07/95,26.3125,26.375,24.4375,25.3125,16.429249,34290800
20/07/95,25.5,26.09375,25.34375,26.03125,16.895763,20262800
21/07/95,26,26.21875,25.78125,25.90625,16.814625,17482400
24/07/95,26.03125,26.96875,25.875,26.875,17.443398,20671600
25/07/95,26.875,27.5625,26.875,27.09375,17.585384,21288000
26/07/95,27.28125,27.40625,27.0625,27.25,17.686796,14330800
27/07/95,27.375,27.71875,27.375,27.6875,17.970766,12372000
28/07/95,27.71875,27.8125,27.46875,27.65625,17.950472,9744400
31/07/95,27.65625,27.8125,27.125,27.21875,17.66651,10540800
01/08/95,27.28125,27.53125,26.8125,27.40625,17.788212,12105600
02/08/95,27.65625,27.9375,26.75,26.875,17.443398,12248400
03/08/95,26.625,27.375,26.40625,27.25,17.686796,13142400
04/08/95,27.28125,27.4375,27.125,27.15625,17.625954,5028800
07/08/95,27.28125,27.34375,27.15625,27.21875,17.66651,5723200
08/08/95,27.21875,27.5,27.21875,27.40625,17.953112,7181200
09/08/95,27.5,27.59375,27.40625,27.46875,17.994047,7867200
10/08/95,27.46875,27.59375,27.21875,27.28125,17.871227,7885600
11/08/95,27.375,27.40625,27.09375,27.3125,17.891695,9310800
14/08/95,27.3125,27.71875,27.3125,27.6875,18.137352,6993200
15/08/95,27.75,28.03125,27.5625,28,18.342051,10804000
16/08/95,28.03125,28.1875,27.6875,28.09375,18.403471,11787200
17/08/95,28.09375,28.65625,28.0625,28.40625,18.608187,12118800
18/08/95,28.46875,28.5,27.78125,27.84375,18.239698,14792400
21/08/95,27.84375,27.84375,26.625,26.6875,17.482269,18802800
22/08/95,26.75,27.0625,26.40625,26.90625,17.625576,22057200
23/08/95,27.03125,27.125,26.625,26.65625,17.461802,12956000
24/08/95,26.65625,26.65625,26.125,26.21875,17.175205,15188000
25/08/95,25.9375,26.34375,25.9375,25.96875,17.01144,11129200
28/08/95,25.9375,25.96875,25.34375,25.40625,16.642967,16455600
29/08/95,25.53125,25.65625,24.65625,25.59375,16.765787,24584000
30/08/95,25.78125,25.875,25.28125,25.40625,16.642967,12998400
31/08/95,25.625,25.9375,25.5,25.84375,16.929556,9265600
01/09/95,25.6875,26.125,25.59375,25.6875,16.827196,7275600
05/09/95,25.75,25.75,25.03125,25.28125,16.561073,26673200
06/09/95,25.5,25.65625,25.15625,25.1875,16.49966,16766000
07/09/95,25.125,25.3125,24.75,24.84375,16.274487,16205200
08/09/95,25,25,24.53125,24.71875,16.192608,21422000
11/09/95,24.5625,24.59375,23.96875,24.09375,15.783175,26478000
12/09/95,24.03125,24.625,23.78125,24.375,15.967419,29151200
13/09/95,24.375,24.6875,23.09375,23.65625,15.496585,55690400
14/09/95,23.8125,23.90625,23.125,23.34375,15.291865,31461600
15/09/95,23.1875,23.1875,22.90625,23.0625,15.107638,27121600
18/09/95,23.125,23.5625,23.09375,23.53125,15.414705,17814800
19/09/95,23.65625,24.21875,23.5625,24.1875,15.844589,16878800
20/09/95,24.40625,24.53125,23.90625,23.9375,15.680817,11826800
21/09/95,23.9375,24.125,23.46875,23.59375,15.45564,11468000
22/09/95,23.46875,23.59375,23.34375,23.46875,15.373765,9377200
25/09/95,23.5,23.6875,23.15625,23.1875,15.189529,11886000
26/09/95,23.3125,23.46875,23.125,23.21875,15.209992,11099200
27/09/95,23.15625,23.625,22.96875,23.59375,15.45564,18762800
28/09/95,23.71875,23.84375,23.46875,23.46875,15.373765,11420400
29/09/95,23.5625,23.8125,23.40625,23.625,15.476112,10389200
02/10/95,23.75,23.90625,23.34375,23.375,15.312347,9487600
03/10/95,23.375,23.8125,23.34375,23.71875,15.537521,13162400
04/10/95,23.5625,23.65625,23.34375,23.4375,15.353289,8028000
05/10/95,23.46875,23.75,23.375,23.625,15.476112,9877200
06/10/95,23.8125,23.84375,23.53125,23.53125,15.414705,10392000
09/10/95,23.46875,23.53125,23,23,15.066693,12086000
10/10/95,22.5,22.78125,22.28125,22.6875,14.861979,25871200
11/10/95,22.875,23.21875,22.8125,23.125,15.14858,13436000
12/10/95,23.3125,23.375,23.03125,23.25,15.230463,9390800
13/10/95,23.5,23.5625,23.125,23.125,15.14858,9409600
16/10/95,23.125,23.53125,23.125,23.5,15.394231,10594400
17/10/95,23.125,24.25,22.8125,24.21875,15.865062,45773600
18/10/95,24.46875,24.5625,23.9375,24.09375,15.783175,29217600
19/10/95,24.21875,24.59375,24,24.5625,16.090242,18746800
20/10/95,24.5625,24.625,23.8125,23.84375,15.619406,17814400
23/10/95,23.90625,24.75,23.90625,24.75,16.213072,16597600
24/10/95,24.71875,24.8125,24.3125,24.5,16.049303,12445600
25/10/95,24.625,24.625,24,24.03125,15.74223,10952000
26/10/95,24.0625,24.15625,23.65625,23.96875,15.701298,13407200
27/10/95,23.96875,24.15625,23.9375,24.125,15.803651,9894800
30/10/95,24.375,24.6875,24.28125,24.5625,16.090242,12715200
31/10/95,24.59375,24.78125,24.21875,24.3125,15.92648,11811200
